Id,Activity Date,Total Steps,Total Distance,Tracker Distance,Logged Activities Distance,Very Active Distance,Moderately Active Distance,Light Active Distance,Sedentary Active Distance,Very Active Minutes,Fairly Active Minutes,Lightly Active Minutes,Sedentary Minutes,Total Active Minutes ,Calories,Check,Check minute totals vs day limits,ID_Date
6962181067,4/12/2016,5893,3.90,3.90,0.00,2.88,0.56,0.46,0.00,43.00,9.00,48.00,146.00,203.00,917.00,Keep,OK,6962181067_04/12/2016
7007744171,4/1/2016,11680,9.06,7.81,4.90,4.49,0.33,4.24,0.00,50.00,7.00,244.00,1139.00,1390.00,2573.00,Keep,Check,7007744171_04/01/2016
7007744171,4/2/2016,10976,7.34,7.34,0.00,0.55,0.67,6.13,0.00,9.00,16.00,271.00,1075.00,1362.00,2575.00,Keep,Check,7007744171_04/02/2016
7007744171,4/3/2016,16806,11.24,11.24,0.00,6.41,1.37,3.47,0.00,104.00,31.00,230.00,1002.00,1263.00,3086.00,Keep,Check,7007744171_04/03/2016
7007744171,4/4/2016,15266,11.40,10.21,5.19,5.80,0.76,4.79,0.05,70.00,21.00,292.00,1057.00,1370.00,2886.00,Keep,Check,7007744171_04/04/2016
7007744171,4/5/2016,12084,9.14,8.08,4.84,4.39,0.46,4.29,0.00,50.00,6.00,284.00,1030.00,1320.00,2676.00,Keep,Check,7007744171_04/05/2016
7007744171,4/6/2016,13513,10.25,9.07,4.84,5.35,0.33,4.56,0.00,64.00,8.00,270.00,1098.00,1376.00,2811.00,Keep,Check,7007744171_04/06/2016
7007744171,4/7/2016,14100,10.58,9.43,4.88,5.10,1.19,4.28,0.00,61.00,33.00,265.00,1015.00,1313.00,2840.00,Keep,Check,7007744171_04/07/2016
7007744171,4/8/2016,12627,9.65,8.45,4.84,4.70,0.74,4.21,0.00,54.00,22.00,301.00,1063.00,1386.00,2871.00,Keep,Check,7007744171_04/08/2016
7007744171,4/9/2016,10345,6.92,6.92,0.00,0.07,0.27,6.58,0.00,2.00,6.00,358.00,1074.00,1438.00,2613.00,Keep,Check,7007744171_04/09/2016
7007744171,4/10/2016,10146,6.79,6.79,0.00,0.07,0.61,6.11,0.00,1.00,12.00,397.00,1030.00,1439.00,2700.00,Keep,Check,7007744171_04/10/2016
7007744171,4/11/2016,12168,8.14,8.14,0.00,1.05,0.79,6.29,0.00,18.00,27.00,375.00,1020.00,1422.00,2871.00,Keep,Check,7007744171_04/11/2016
7007744171,4/12/2016,7413,5.77,4.96,4.87,4.50,0.34,0.94,0.00,53.00,6.00,43.00,405.00,454.00,1023.00,Keep,OK,7007744171_04/12/2016
7086361926,4/1/2016,11463,7.67,7.67,0.00,2.83,1.89,2.93,0.00,38.00,30.00,154.00,777.00,961.00,2496.00,Keep,Check,7086361926_04/01/2016
7086361926,4/2/2016,87,0.02,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,2.00,872.00,874.00,1641.00,Keep,Check,7086361926_04/02/2016
7086361926,4/3/2016,1949,1.31,1.31,0.00,0.23,0.35,0.73,0.00,3.00,6.00,27.00,1404.00,1437.00,1794.00,Keep,Check,7086361926_04/03/2016
7086361926,4/4/2016,6101,3.87,3.87,0.00,0.53,0.23,3.10,0.00,31.00,24.00,138.00,1247.00,1409.00,2421.00,Keep,Check,7086361926_04/04/2016
7086361926,4/5/2016,7478,4.99,4.99,0.00,1.80,0.53,2.61,0.03,25.00,33.00,132.00,1159.00,1324.00,2439.00,Keep,Check,7086361926_04/05/2016
7086361926,4/6/2016,7352,4.73,4.73,0.00,1.41,0.78,2.53,0.00,19.00,14.00,124.00,814.00,952.00,2233.00,Keep,Check,7086361926_04/06/2016
7086361926,4/7/2016,14604,10.82,10.82,0.00,7.23,1.12,2.43,0.03,76.00,30.00,127.00,695.00,852.00,2862.00,Keep,Check,7086361926_04/07/2016
7086361926,4/8/2016,9634,6.52,6.52,0.00,2.50,1.40,2.59,0.00,50.00,48.00,140.00,797.00,985.00,2752.00,Keep,Check,7086361926_04/08/2016
7086361926,4/9/2016,7338,4.67,4.67,0.00,1.08,0.13,3.46,0.00,27.00,5.00,204.00,717.00,926.00,2519.00,Keep,Check,7086361926_04/09/2016
7086361926,4/10/2016,569,0.35,0.35,0.00,0.00,0.00,0.34,0.00,0.00,0.00,27.00,1368.00,1395.00,1799.00,Keep,Check,7086361926_04/10/2016
7086361926,4/11/2016,6242,3.92,3.92,0.00,0.74,0.23,2.93,0.00,46.00,22.00,126.00,741.00,889.00,2543.00,Keep,Check,7086361926_04/11/2016
7086361926,4/12/2016,430,0.26,0.26,0.00,0.00,0.00,0.26,0.00,0.00,0.00,14.00,75.00,89.00,625.00,Keep,OK,7086361926_04/12/2016
8053475328,4/2/2016,20188,15.62,15.62,0.00,12.06,0.85,2.71,0.00,124.00,19.00,172.00,1125.00,1316.00,3377.00,Keep,Check,8053475328_04/02/2016
8053475328,4/3/2016,25701,20.14,20.14,0.00,16.82,1.63,1.69,0.00,165.00,36.00,97.00,1142.00,1275.00,3697.00,Keep,Check,8053475328_04/03/2016
8053475328,4/4/2016,17395,13.21,13.21,0.00,9.67,0.18,3.35,0.00,100.00,4.00,213.00,1123.00,1340.00,3209.00,Keep,Check,8053475328_04/04/2016
8053475328,4/5/2016,17167,13.41,13.41,0.00,9.96,0.31,3.14,0.00,98.00,8.00,184.00,1150.00,1342.00,3167.00,Keep,Check,8053475328_04/05/2016
8053475328,4/6/2016,16435,12.42,12.42,0.00,8.96,0.55,2.91,0.00,100.00,14.00,191.00,1135.00,1340.00,3122.00,Keep,Check,8053475328_04/06/2016
8053475328,4/7/2016,17078,13.20,13.20,0.00,9.97,0.24,2.99,0.00,101.00,6.00,190.00,1143.00,1339.00,3176.00,Keep,Check,8053475328_04/07/2016
8053475328,4/8/2016,11693,9.54,9.54,0.00,6.77,0.26,2.50,0.00,60.00,6.00,153.00,1221.00,1380.00,2790.00,Keep,Check,8053475328_04/08/2016
8053475328,4/9/2016,11159,9.14,9.14,0.00,6.69,0.25,2.19,0.00,59.00,6.00,120.00,1255.00,1381.00,2715.00,Keep,Check,8053475328_04/09/2016
8053475328,4/10/2016,10118,7.73,7.73,0.00,3.05,0.80,3.88,0.00,30.00,18.00,207.00,1185.00,1410.00,2684.00,Keep,Check,8053475328_04/10/2016
8053475328,4/11/2016,16064,12.72,12.72,0.00,9.98,0.36,2.38,0.00,96.00,8.00,155.00,1181.00,1344.00,3097.00,Keep,Check,8053475328_04/11/2016
8053475328,4/12/2016,290,0.21,0.21,0.00,0.00,0.00,0.21,0.00,0.00,0.00,16.00,599.00,615.00,791.00,Keep,OK,8053475328_04/12/2016
8253242879,4/6/2016,1931,1.28,1.28,0.00,0.00,0.00,1.28,0.00,0.00,0.00,94.00,1346.00,1440.00,1607.00,Keep,Check,8253242879_04/06/2016
8253242879,4/7/2016,5181,3.42,3.42,0.00,1.00,0.91,1.51,0.01,15.00,15.00,107.00,1303.00,1425.00,1776.00,Keep,Check,8253242879_04/07/2016
8253242879,4/8/2016,12026,9.15,9.15,0.00,5.70,0.93,2.51,0.00,47.00,13.00,150.00,1230.00,1393.00,2162.00,Keep,Check,8253242879_04/08/2016
8253242879,4/9/2016,5360,3.54,3.54,0.00,0.54,1.55,1.46,0.00,8.00,28.00,148.00,1256.00,1432.00,1832.00,Keep,Check,8253242879_04/09/2016
8253242879,4/10/2016,2545,1.68,1.68,0.00,0.00,0.00,1.67,0.02,0.00,0.00,126.00,1314.00,1440.00,1657.00,Keep,Check,8253242879_04/10/2016
8253242879,4/11/2016,1636,1.08,1.08,0.00,0.00,0.00,1.08,0.00,0.00,0.00,86.00,1139.00,1225.00,1377.00,Keep,Check,8253242879_04/11/2016
8253242879,4/12/2016,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1440.00,0.00,Keep,Check,8253242879_04/12/2016
8378563200,4/1/2016,14179,11.24,11.24,0.00,6.23,1.06,3.96,0.00,73.00,21.00,195.00,719.00,935.00,3669.00,Keep,Check,8378563200_04/01/2016
8378563200,4/2/2016,3358,2.66,2.66,0.00,0.00,0.00,2.66,0.00,0.00,0.00,144.00,657.00,801.00,2702.00,Keep,Check,8378563200_04/02/2016
8378563200,4/3/2016,9152,7.26,7.26,0.00,1.99,0.82,4.45,0.00,25.00,13.00,243.00,600.00,856.00,3304.00,Keep,Check,8378563200_04/03/2016
8378563200,4/4/2016,13935,11.05,11.05,2.09,4.09,0.79,6.17,0.00,105.00,16.00,220.00,658.00,894.00,4234.00,Keep,Check,8378563200_04/04/2016
8378563200,4/5/2016,12846,10.19,10.19,2.25,5.00,0.75,4.44,0.00,113.00,15.00,189.00,686.00,890.00,4128.00,Keep,Check,8378563200_04/05/2016
8378563200,4/6/2016,9124,7.24,7.24,2.09,0.00,0.25,6.99,0.00,55.00,6.00,230.00,728.00,964.00,3798.00,Keep,Check,8378563200_04/06/2016
8378563200,4/7/2016,9725,7.71,7.71,2.25,2.41,0.53,4.77,0.00,83.00,11.00,181.00,670.00,862.00,3839.00,Keep,Check,8378563200_04/07/2016
8378563200,4/8/2016,8350,6.62,6.62,2.09,1.49,0.53,4.61,0.00,72.00,10.00,167.00,868.00,1045.00,3713.00,Keep,Check,8378563200_04/08/2016
8378563200,4/9/2016,2240,1.78,1.78,0.00,0.00,0.00,1.78,0.00,0.00,0.00,110.00,843.00,953.00,2606.00,Keep,Check,8378563200_04/09/2016
8378563200,4/10/2016,2631,2.09,2.09,0.00,0.00,0.00,2.09,0.00,0.00,0.00,117.00,727.00,844.00,2624.00,Keep,Check,8378563200_04/10/2016
8378563200,4/11/2016,8837,7.01,7.01,2.09,1.54,0.88,4.59,0.00,74.00,17.00,182.00,811.00,1010.00,3775.00,Keep,Check,8378563200_04/11/2016
8378563200,4/12/2016,3246,2.57,2.57,2.25,0.83,0.71,1.03,0.00,65.00,15.00,49.00,243.00,307.00,1882.00,Keep,OK,8378563200_04/12/2016
8583815059,4/1/2016,2174,1.70,1.70,0.00,0.00,0.00,1.70,0.00,0.00,0.00,112.00,1328.00,1440.00,2360.00,Keep,Check,8583815059_04/01/2016
8583815059,4/2/2016,3494,2.73,2.73,0.00,0.00,0.00,2.69,0.00,0.00,0.00,166.00,1274.00,1440.00,2517.00,Keep,Check,8583815059_04/02/2016
8583815059,4/3/2016,2380,1.86,1.86,0.00,0.00,0.00,1.86,0.00,0.00,0.00,131.00,1309.00,1440.00,2400.00,Keep,Check,8583815059_04/03/2016
8583815059,4/4/2016,3159,2.46,2.46,0.00,0.00,0.00,2.46,0.00,0.00,0.00,147.00,1293.00,1440.00,2462.00,Keep,Check,8583815059_04/04/2016
8583815059,4/5/2016,6835,5.33,5.33,0.00,0.37,0.73,4.24,0.00,5.00,15.00,212.00,1208.00,1435.00,2786.00,Keep,Check,8583815059_04/05/2016
8583815059,4/6/2016,2098,1.64,1.64,0.00,0.00,0.00,1.63,0.00,0.00,0.00,112.00,1328.00,1440.00,2354.00,Keep,Check,8583815059_04/06/2016
8583815059,4/7/2016,2816,2.20,2.20,0.00,0.00,0.00,2.20,0.00,0.00,0.00,138.00,1302.00,1440.00,2437.00,Keep,Check,8583815059_04/07/2016
8583815059,4/8/2016,1408,1.10,1.10,0.00,0.00,0.00,1.10,0.00,0.00,0.00,79.00,1052.00,1131.00,1814.00,Keep,Check,8583815059_04/08/2016
8792009665,4/1/2016,4592,2.94,2.94,0.00,0.10,0.14,2.70,0.00,4.00,8.00,176.00,748.00,932.00,2260.00,Keep,Check,8792009665_04/01/2016
8792009665,4/2/2016,8452,5.41,5.41,0.00,0.26,0.39,4.76,0.00,9.00,24.00,328.00,1079.00,1431.00,3004.00,Keep,Check,8792009665_04/02/2016
8792009665,4/3/2016,7238,4.63,4.63,0.00,0.11,0.23,4.29,0.00,2.00,6.00,279.00,636.00,921.00,2667.00,Keep,Check,8792009665_04/03/2016
8792009665,4/4/2016,3821,2.45,2.45,0.00,0.00,0.22,2.23,0.00,0.00,9.00,161.00,675.00,845.00,2229.00,Keep,Check,8792009665_04/04/2016
8792009665,4/5/2016,2332,1.49,1.49,0.00,0.01,0.18,1.30,0.00,1.00,10.00,111.00,904.00,1025.00,2100.00,Keep,Check,8792009665_04/05/2016
8792009665,4/6/2016,2121,1.36,1.36,0.00,0.00,0.00,1.36,0.00,0.00,0.00,122.00,855.00,977.00,2114.00,Keep,Check,8792009665_04/06/2016
8792009665,4/7/2016,1291,0.83,0.83,0.00,0.00,0.00,0.83,0.00,0.00,0.00,77.00,888.00,965.00,1961.00,Keep,Check,8792009665_04/07/2016
8792009665,4/8/2016,1467,0.94,0.94,0.00,0.10,0.21,0.63,0.00,2.00,8.00,71.00,912.00,991.00,1953.00,Keep,Check,8792009665_04/08/2016
8792009665,4/9/2016,1022,0.65,0.65,0.00,0.00,0.00,0.65,0.00,0.00,0.00,63.00,739.00,802.00,1890.00,Keep,Check,8792009665_04/09/2016
8792009665,4/10/2016,4605,2.95,2.95,0.00,0.00,0.00,2.95,0.00,0.00,0.00,179.00,1261.00,1440.00,2253.00,Keep,Check,8792009665_04/10/2016
8792009665,4/11/2016,178,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,12.00,1428.00,1440.00,1725.00,Keep,Check,8792009665_04/11/2016
8792009665,4/12/2016,20,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,6.00,598.00,604.00,728.00,Keep,OK,8792009665_04/12/2016
8877689391,4/1/2016,18700,15.82,15.82,0.00,8.70,0.16,6.91,0.00,67.00,3.00,247.00,1123.00,1373.00,3527.00,Keep,Check,8877689391_04/01/2016
8877689391,4/2/2016,27572,23.39,23.39,0.00,14.72,1.21,7.34,0.01,116.00,24.00,260.00,1040.00,1324.00,4220.00,Keep,Check,8877689391_04/02/2016
8877689391,4/3/2016,15260,8.19,8.19,0.00,1.80,0.75,5.57,0.00,106.00,17.00,259.00,1058.00,1334.00,3864.00,Keep,Check,8877689391_04/03/2016
8877689391,4/4/2016,20779,18.41,18.41,0.00,11.73,0.65,6.00,0.00,78.00,16.00,208.00,1138.00,1362.00,3662.00,Keep,Check,8877689391_04/04/2016
8877689391,4/5/2016,10695,8.12,8.12,0.00,0.77,0.18,7.09,0.01,10.00,3.00,246.00,1181.00,1430.00,2834.00,Keep,Check,8877689391_04/05/2016
8877689391,4/6/2016,24136,20.91,20.91,0.00,12.22,0.54,8.08,0.00,87.00,16.00,318.00,1019.00,1353.00,4039.00,Keep,Check,8877689391_04/06/2016
8877689391,4/7/2016,10910,8.42,8.42,0.00,2.96,0.39,5.03,0.00,32.00,11.00,212.00,1185.00,1408.00,2947.00,Keep,Check,8877689391_04/07/2016
8877689391,4/8/2016,23014,20.39,20.39,0.00,11.10,0.63,8.62,0.00,70.00,29.00,359.00,982.00,1370.00,4196.00,Keep,Check,8877689391_04/08/2016
8877689391,4/9/2016,16470,8.07,8.07,0.00,0.00,0.02,8.02,0.00,90.00,9.00,289.00,1052.00,1350.00,3841.00,Keep,Check,8877689391_04/09/2016
8877689391,4/10/2016,28497,27.53,27.53,0.00,21.92,1.12,4.46,0.00,128.00,46.00,211.00,1055.00,1312.00,4526.00,Keep,Check,8877689391_04/10/2016
8877689391,4/11/2016,10622,8.06,8.06,0.00,1.47,0.15,6.37,0.01,18.00,7.00,225.00,1190.00,1422.00,2820.00,Keep,Check,8877689391_04/11/2016
8877689391,4/12/2016,2350,1.78,1.78,0.00,0.00,0.00,1.78,0.00,0.00,0.00,58.00,531.00,589.00,938.00,Keep,OK,8877689391_04/12/2016
